PathNumber,ColliderName,Samples,timeDiff,Index,HMD_x,HMD_y,HMD_z
3,Building_69,4,0.055056095123291016,3669,366.9413757324219,-0.39273738861083984,108.39878845214844
3,NoHouse,13,0.1666560173034668,3670,366.9324951171875,-0.3935840725898743,108.41642761230469
3,Building_68,5,0.07787203788757324,3671,366.9256591796875,-0.3929312825202942,108.43928527832031
3,NoHouse,24,0.33281564712524414,3672,366.90960693359375,-0.3930022120475769,108.47087097167969
3,Building_91,5,0.06447982788085938,3673,366.8953857421875,-0.3938978314399719,108.47972106933594
3,NoHouse,15,0.23311924934387207,3674,366.89105224609375,-0.3948073983192444,108.48374938964844
3,Building_91,17,0.24651193618774414,3675,366.886474609375,-0.3951767086982727,108.48658752441406
3,NoHouse,5,0.07787203788757324,3676,366.884765625,-0.3957492709159851,108.48503112792969
3,Building_91,9,0.177567720413208,3677,366.884765625,-0.3958247303962708,108.48326110839844
3,NoHouse,1,0.011408090591430664,3678,366.8848876953125,-0.3958225846290589,108.48185729980469
3,Building_71,13,0.18847966194152832,3679,366.8849487304688,-0.3964172005653381,108.47776794433594
3,NoHouse,7,0.11110377311706543,3680,366.88555908203125,-0.40537458658218384,108.46519470214844
3,Hand,1,0.010911941528320312,3681,366.88720703125,-0.41043680906295776,108.45930480957031
3,NoHouse,1,0.011408090591430664,3682,366.8880615234375,-0.41167086362838745,108.4568328857422
3,Phone,2,0.03323197364807129,3683,366.8892822265625,-0.4122809171676636,108.45376586914062
3,Hand,1,0.022320032119750977,3684,366.8900146484375,-0.4124467968940735,108.4519500732422
3,Phone,3,0.04464006423950195,3685,366.8917236328125,-0.4119217991828919,108.44837951660156
3,Hand,3,0.055552005767822266,3686,366.89447021484375,-0.4111633896827698,108.44383239746094
3,Phone,13,0.19988751411437988,3687,366.9025268554688,-0.4103818535804749,108.43418884277344
3,NoHouse,10,0.16615986824035645,3688,366.9120788574219,-0.4077368378639221,108.42208862304688
3,Hand,20,0.29958343505859375,3689,366.91662597656256,-0.40519607067108154,108.40678405761719
3,NoHouse,5,0.07886385917663574,3690,366.9217529296875,-0.3998342156410217,108.39021301269531
3,Building_65,11,0.15524792671203613,3691,366.9370727539063,-0.3909862637519837,108.36735534667969
3,NoHouse,19,0.25543999671936035,3692,366.9921875,-0.38538473844528204,108.3625030517578
3,Building_64,3,0.04463982582092285,3693,367.0142822265625,-0.3842316269874573,108.37620544433594
3,NoHouse,31,0.43300724029541016,3694,367.03326416015625,-0.38486772775650013,108.3821258544922
3,Building_64,11,0.14433574676513672,3695,367.048583984375,-0.38607674837112427,108.38044738769531
3,NoHouse,1,0.011408329010009766,3696,367.0509643554688,-0.3868425488471985,108.37922668457031
3,Building_64,1,0.021824121475219727,3697,367.05126953125,-0.3869422078132629,108.37913513183594
3,NoHouse,84,1.3545737266540527,3698,368.7395324707031,-0.4177866578102112,108.10964965820312
3,Building_57,2,0.044640541076660156,3699,371.91925048828125,-0.46281230449676514,107.32763671875
3,Building_58,1,0.021823644638061523,3700,372.025390625,-0.4637078642845154,107.29142761230469
3,Building_57,7,0.1225121021270752,3701,372.289794921875,-0.4665290713310242,107.20133972167969
3,Building_58,2,0.022319793701171875,3702,372.55401611328125,-0.4689903259277344,107.10737609863281
3,Building_57,8,0.11110377311706543,3703,372.8887023925781,-0.4717734456062317,106.9847412109375
3,NoHouse,191,2.9774842262268066,3704,378.0645751953125,-0.5036571621894836,102.23576354980469
3,Building_64,8,0.11060810089111328,3705,384.4091796875,-0.5822513699531555,97.20104217529297
3,NoHouse,191,2.9616122245788574,3706,390.21282958984375,-0.6311398148536682,91.75167846679688
3,TaskBuilding_12,11,0.14582395553588867,3707,396.2173461914063,-0.7045052647590637,86.44613647460938
3,NoHouse,53,0.8352627754211426,3708,397.9264526367188,-0.725152313709259,84.56138610839844
3,TaskBuilding_12,26,0.3883674144744873,3709,399.8655090332031,-0.757007896900177,82.11080932617188
3,NoHouse,15,0.24452781677246094,3710,400.7833251953125,-0.7722449898719788,80.79095458984375
3,Phone,41,0.6328952312469482,3711,402.1339111328125,-0.7971284985542297,78.89654541015625
3,NoHouse,6,0.0892796516418457,3712,403.24603271484375,-0.8075360655784607,77.34870910644531
3,Church-TaskBuilding_16,6,0.09969568252563477,3713,403.5623779296875,-0.8101733326911926,76.89725494384766
3,NoHouse,4,0.0441441535949707,3714,403.8233337402344,-0.8132265210151672,76.50907135009766
3,Church-TaskBuilding_16,2,0.03323197364807129,3715,403.92779541015625,-0.814370334148407,76.34780883789062
3,NoHouse,1,0.011408090591430664,3716,404.00091552734375,-0.8151050209999084,76.23207092285156
3,Church-TaskBuilding_16,5,0.06646394729614258,3717,404.11602783203125,-0.8160519003868103,76.04498291015625
3,NoHouse,9,0.14433574676513672,3718,404.41998291015625,-0.8174837231636047,75.52996826171875
3,Church-TaskBuilding_16,14,0.1775679588317871,3719,404.7590637207031,-0.8196318745613098,74.87754821777344
3,NoHouse,1,0.022320032119750977,3720,404.9461669921875,-0.8200913071632385,74.39579772949219
3,Building_64,17,0.29660749435424805,3721,405.1558837890625,-0.8209848999977112,73.60289001464844
3,TaskBuilding_11,1,0.022320032119750977,3722,405.2310180664063,-0.8211308121681213,73.0576171875
3,NoHouse,2,0.04463982582092285,3723,405.24322509765625,-0.8210588693618774,72.89094543457031
3,Building_131,1,0.022319793701171875,3724,405.251708984375,-0.8213329911231995,72.72422790527344
3,NoHouse,31,0.4473917484283447,3725,405.135986328125,-0.8144004940986633,71.50785827636719
3,Building_132,1,0.022319793701171875,3726,404.7178955078125,-0.8019617199897766,70.05657958984375
3,TaskBuilding_1,5,0.08878397941589355,3727,404.5986328125,-0.7979064583778381,69.74192810058594
3,NoHouse,1,0.021824121475219727,3728,404.4923095703125,-0.7946270108222961,69.48200988769531
3,TaskBuilding_1,1,0.022319555282592773,3729,404.4486083984375,-0.7932949662208557,69.37930297851561
3,NoHouse,7,0.1225123405456543,3730,404.3358154296875,-0.788748562335968,69.12210083007811
3,TaskBuilding_1,1,0.022319555282592773,3731,404.16876220703125,-0.7780638337135315,68.76609802246094
3,NoHit,1,0.021824121475219727,3732,404.1201171875,-0.7752725481987,68.66513061523439
3,NoHouse,4,0.055552005767822266,3733,404.0453796386719,-0.7705996632575989,68.51453399658203
3,TaskBuilding_1,2,0.022319793701171875,3736,403.8526916503906,-0.7584484219551086,68.14429473876953
3,NoHouse,2,0.022320032119750977,3737,403.80023193359375,-0.7550286054611206,68.04624938964844
3,TaskBuilding_1,1,0.022320032119750977,3738,403.734375,-0.7512620091438293,67.92489624023439
3,NoHouse,8,0.12201571464538574,3739,403.57159423828125,-0.7483760118484497,67.63372802734375
3,TaskBuilding_1,1,0.021823644638061523,3740,403.37896728515625,-0.7463743090629578,67.29597473144531
3,NoHouse,1,0.011408567428588867,3741,403.3507690429688,-0.7460835576057434,67.24740600585939
3,TaskBuilding_1,43,0.7330870628356934,3742,402.3680419921875,-0.7356988787651062,65.61439514160156
3,NoHouse,1,0.022319793701171875,3743,401.3853149414063,-0.7267780900001526,64.24049377441406
3,Building_132,1,0.021824359893798828,3744,401.31634521484375,-0.7253497242927551,64.15174865722656
3,NoHouse,3,0.03323197364807129,3745,401.246826171875,-0.7240201830863953,64.06315612792969
3,Building_132,1,0.011408090591430664,3746,401.1419677734375,-0.7218268513679504,63.93092346191406
3,NoHouse,4,0.07787156105041504,3747,401.0539245605469,-0.7199367880821228,63.820838928222656
3,Building_132,5,0.06646418571472168,3748,400.85870361328125,-0.7162671685218811,63.58071899414063
3,Building_133,1,0.022319555282592773,3749,400.6793823242188,-0.7126598954200745,63.36369323730469
3,NoHouse,44,0.6770389080047607,3750,399.45147705078125,-0.6785904765129089,61.891502380371094
3,NoHit,1,0.011408567428588867,3751,398.388427734375,-0.6635804772377014,60.58738708496094
3,TaskBuilding_12,2,0.03323173522949219,3752,398.2811584472656,-0.6614823341369629,60.45880126953125
3,NoHouse,5,0.07787179946899414,3753,398.0333251953125,-0.6570021510124207,60.15837097167969
3,TaskBuilding_12,3,0.03323221206665039,3754,397.81768798828125,-0.6538506150245667,59.90138244628906
3,NoHouse,1,0.022319793701171875,3755,397.66729736328125,-0.6519668698310852,59.73696899414063
3,Church-TaskBuilding_16,14,0.25543975830078125,3756,397.24957275390625,-0.6459205746650696,59.284446716308594
3,NoHouse,7,0.08878397941589355,3757,396.6063232421875,-0.6308549046516418,58.58963012695313
3,Church-TaskBuilding_16,14,0.19691181182861328,3758,396.0340576171875,-0.6205984950065613,57.97632598876953
3,NoHouse,2,0.021824121475219727,3759,395.5710144042969,-0.6075383424758911,57.48921203613281
3,Building_125,1,0.011407852172851562,3760,395.49310302734375,-0.6077356934547424,57.40768432617188
3,NoHouse,15,0.2107994556427002,3761,395.02972412109375,-0.5956245064735413,56.92335510253906
3,Building_125,1,0.011408090591430664,3762,394.63946533203125,-0.5852528214454651,56.52377319335938
3,NoHouse,1,0.022319555282592773,3763,394.5612182617188,-0.5834670662879944,56.44438171386719
3,Building_125,1,0.010912418365478516,3764,394.521728515625,-0.5826030373573303,56.4044189453125
3,NoHouse,1,0.010911941528320312,3765,394.4429321289063,-0.5808549523353577,56.32499694824219
3,Building_131,1,0.011407852172851562,3766,394.4033203125,-0.5799685120582581,56.28497314453125
3,Building_132,1,0.011408090591430664,3767,394.36376953125,-0.5791071057319641,56.24513244628906
3,NoHouse,1,0.010911703109741211,3768,394.32452392578125,-0.578257143497467,56.20558166503906
3,Building_131,1,0.011408567428588867,3769,394.284423828125,-0.577384889125824,56.16523742675781
3,Building_132,1,0.011407852172851562,3770,394.206298828125,-0.5757021307945251,56.0865478515625
3,NoHouse,2,0.022319793701171875,3771,394.1080627441406,-0.5735133290290833,55.98794555664063
3,Building_131,1,0.011408090591430664,3772,394.0091552734375,-0.5709639191627502,55.88920593261719
3,Building_132,2,0.022816181182861328,3773,393.9499816894531,-0.5694326758384705,55.830360412597656
3,NoHouse,1,0.010911941528320312,3774,393.89044189453125,-0.5678414702415466,55.77119445800781
3,Building_132,1,0.011407613754272461,3775,393.8118896484375,-0.5657357573509216,55.69293212890625
3,NoHouse,1,0.011407852172851562,3776,393.73236083984375,-0.5636479258537292,55.61402893066406
3,TaskBuilding_1,2,0.022320270538330078,3777,393.65325927734375,-0.5615755319595337,55.53573608398438
3,NoHouse,2,0.03400158882141113,3778,393.5150451660156,-0.5579361319541931,55.39879608154297
3,TaskBuilding_1,1,0.010638236999511719,3779,393.415771484375,-0.5552378296852112,55.30094909667969
3,NoHouse,2,0.022319793701171875,3780,393.3362121582031,-0.553083598613739,55.2230224609375
3,TaskBuilding_1,2,0.03273630142211914,3781,393.2196960449219,-0.549948513507843,55.10824584960938
3,NoHouse,1,0.011407852172851562,3782,393.10052490234375,-0.5467724204063416,54.99101257324219
3,TaskBuilding_1,1,0.010911941528320312,3783,393.0210571289063,-0.5446123480796814,54.91255187988281
3,NoHouse,3,0.04464006423950195,3784,392.8623046875,-0.5402775406837463,54.75639343261719
