PathNumber,ColliderName,Samples,timeDiff,Index,HMD_x,HMD_y,HMD_z
1,Building_80,2,0.0441439151763916,211,241.47406005859375,0.021514177322387695,153.0024642944336
1,NoHouse,21,0.33281540870666504,212,240.95335388183597,0.03664600849151611,152.29000854492188
1,Phone,11,0.1666557788848877,213,240.2826232910156,0.04220652580261231,151.4782257080078
1,Hand,1,0.022320032119750977,214,240.0006561279297,0.04168164730072022,151.11685180664062
1,NoHouse,1,0.022319793701171875,215,239.96951293945312,0.041172266006469734,151.07711791992188
1,Hand,6,0.06696033477783203,216,239.85897827148438,0.04073667526245117,150.9372100830078
1,Phone,19,0.2802393436431885,217,239.2413482666016,0.06484663486480713,150.1602783203125
1,Hand,1,0.019344091415405273,218,238.70382690429688,0.08466839790344237,149.4824676513672
1,NoHouse,13,0.22220683097839355,219,238.3990173339844,0.098840594291687,149.0700225830078
1,Building_96,9,0.14483261108398438,220,237.77366638183597,0.14556264877319336,148.2710418701172
1,NoHit,1,0.021824359893798828,221,237.43067932128903,0.14439618587493894,147.9076385498047
1,Building_145,1,0.022319793701171875,222,237.3964385986328,0.14372527599334714,147.87086486816406
1,Building_141,2,0.0441441535949707,223,237.3114013671875,0.14591777324676514,147.77926635742188
1,Building_145,4,0.06646347045898438,224,237.158203125,0.15042740106582642,147.6147689819336
1,NoHouse,2,0.03372812271118164,225,236.98992156982425,0.15558242797851562,147.43082427978516
1,Building_141,1,0.010911703109741211,226,236.8887939453125,0.1582043170928955,147.32012939453125
1,Building_145,2,0.022320270538330078,227,236.80565643310547,0.16011464595794678,147.22425079345703
1,Building_141,2,0.022319793701171875,228,236.70826721191406,0.16271859407424927,147.1011505126953
1,Building_145,2,0.03323221206665039,229,236.59686279296875,0.1660546064376831,146.95042419433594
1,Building_141,2,0.03323197364807129,230,236.47130584716797,0.16949743032455444,146.77719116210938
1,Building_144,1,0.011408090591430664,231,236.3781280517578,0.1718754768371582,146.64768981933594
1,Building_145,1,0.021823406219482422,232,236.346923828125,0.17267823219299314,146.60433959960938
1,Building_141,5,0.07787227630615234,233,236.2538146972656,0.1750502586364746,146.47418212890625
1,NoHouse,1,0.022319555282592773,234,236.132080078125,0.17872345447540286,146.29811096191406
